"","BZUN.Adjusted","BABA.Adjusted","MOMO.Adjusted","PDD.Adjusted","combined"
"616",0.04605940123733,-0.00610064857507698,-0.0800413912938976,-0.123373097583551,-0.0408639340537988
"617",0.0465002434660442,-0.00372722784307884,-0.0837249884655871,-0.121220721423586,-0.040543173566552
"618",0.0626224798424832,0.003615948634687,-0.0375578773658733,-0.113149337728421,-0.0211171966542811
"619",0.073265664495124,0.00355040018902509,-0.0353477485312441,-0.111266008588453,-0.0174494231088869
"620",0.0840977941269919,0.00720887231348589,-0.0117729672909039,-0.111535001799044,-0.00800032566236753
"621",0.0764145375573687,0.00629097771242196,-0.0139830961255331,-0.108844585408492,-0.0100305415660587
"622",0.0715652667437658,0.0070121876379916,-0.00317804637988818,-0.116915969103657,-0.010379140275447
"623",0.0605442110259094,0.00399623137513496,-0.0240514608166222,-0.122565929618862,-0.0205192370086099
"624",0.0687312809877456,0.00817922874967107,0.0208877763735328,-0.124987352798822,-0.00679726667196813
"625",0.0772962157170511,0.0106837660422473,0.0420068097947552,-0.116646922083662,0.00333496736759801
"626",0.0792485296111351,0.00878240872520325,0.0370953878274808,-0.120144560248306,0.00124544147887831
"627",0.102802081223487,0.0161256048722234,0.0599334103423039,-0.11987551322831,0.0147463958024259
"628",0.111115106107813,0.0166501104530444,0.0609156898243615,-0.128754064888164,0.0149817103742637
"629",0.109729620853664,0.0156273105397087,0.0233435487496374,-0.134673072423364,0.0035068519299114
"630",0.106832663934145,0.0138308585349364,0.0179409624843474,-0.129292105118751,0.00232809495866937
"631",0.0983936841273289,0.00747112510389639,0.002224515328415,-0.13601828061864,-0.00698223901474991
"632",0.102109354340778,0.00793008223905553,0.00713593729568938,-0.124180238643537,-0.00175121619200371
"633",0.099401317209501,0.00547796875437548,0.00983713220038625,-0.141399247923253,-0.00667070743974758
"634",0.0985826039155713,0.0049796940911151,-0.000231232490702842,-0.154851598923031,-0.0128801333517619
"635",0.0991494010667754,0.00828413406194287,0.0036978854375271,-0.160232566227644,-0.0122752864153497
"636",0.102424235349256,0.0140931113253469,0.00247003608495534,-0.154582551903035,-0.00889879228586932
"637",0.100220011610192,0.0149978996466159,-0.0147198548510503,-0.133865904458675,-0.00834196201322939
"638",0.0801302077708175,0.0158240148844573,-0.0488540668525472,-0.137901663568013,-0.0227003769413213
"639",0.0802561626933073,0.013175216724283,-0.020613482629421,-0.131982575318707,-0.0147911696326343
"640",0.0880653552921818,0.0134243632348985,0.0189232665233919,-0.135749287408048,-0.00383407558939404
"641",0.0898917079660299,0.0147487531360003,0.00689031831120091,-0.133327864228088,-0.00544927120371431
"642",0.0964413702332449,0.0201118979020109,0.0412701247401993,-0.110458840623764,0.0118411380629228
"643",0.103620800815163,0.0208724450249361,0.033902954953807,-0.112073122743737,0.0115807695125422
"644",0.0776740930800127,0.0190628670711146,0.0361130837884364,-0.0964683955839947,0.00909541208889224
"645",0.0795634106196134,0.0209642440574129,0.0125384007760443,-0.0937778984793372,0.00482203924343336
"646",0.0718171828864915,0.0187088349174815,0.002224515328415,-0.0857065147841724,0.00176100458705391
"647",0.075595824263439,0.0148798893658327,0.00443464416304438,-0.0846302997994882,0.00257001449820699
"648",0.0776740930800127,0.0135817120243209,-0.00784384936267391,-0.0760208220643323,0.00184778341933184
"649",0.0553170943380755,0.00379952703038632,-0.0626059550443647,-0.0655279882845055,-0.0172543304901021
"650",0.0509086720509329,-0.00229793394098883,-0.0805325555919133,-0.0566494366246521,-0.0221428135266553
"651",0.0276699699583288,-0.0119096455077354,-0.122279458136343,-0.0787112922642878,-0.0463076064875092
"652",0.0330860379231358,-0.00697922564803967,-0.115403477204953,-0.0843613065888966,-0.0434144928796885
"653",0.0293073965461883,-0.00469758559054764,-0.110737625108193,-0.0797875072489721,-0.0414788303503812
"654",0.0395727290268521,-0.000698166611710849,-0.0739021445310385,-0.0614923098892741,-0.0241299730012928
"655",0.0418398987384299,-0.00476315370546385,-0.0662895031020801,-0.0671422704044788,-0.0240887571183982
"656",0.042406695889634,-0.00451400588356466,-0.0712009250693545,-0.0735993719796702,-0.0267269017607389
"657",0.0614258954833379,0.00167525412028733,-0.0424692011051996,-0.0353946951403009,-0.00369068666046882
"658",0.0472559667032368,-0.000907975924970796,-0.0741477389585398,-0.0413137833896072,-0.0172783828924702
"659",0.0507197459649444,0.00553043058949673,-0.0569578725795212,-0.0329732719603409,-0.00842024199635525
"660",0.0601663651516784,0.0155355311764862,-0.0294540225249252,-0.0023019385855491,0.0109864838044226
"661",0.0763515726916161,0.0203610457239101,0.00418902517855591,0.0127646945342022,0.0284165845320711
"662",0.0806340400562689,0.0189579827393807,-0.0316641513595545,0.023257501409327,0.0227963432113555
"663",0.0408952494152488,0.0163747513828389,-0.0203679618728807,0.134912068516888,0.0429535268605237
"664",0.0313856401717776,0.0120081756126035,-0.0343654444921995,0.147826298571973,0.0392136674660386
"665",0.0196718575712118,0.00234400089945211,-0.0603958262097354,0.118231126372461,0.0199627896583474
"666",0.0234504926504132,0.00412734793571304,-0.0382945378634425,0.148364419516666,0.0344119305598374
"667",0.0307558781548208,0.00452073695595596,-0.0269983483767686,0.15535964203655,0.0409094771926396
"668",0.0346604744542581,0.00619917867994512,0.0157308336497181,0.156973897251822,0.0533910960089358
"669",0.0488933932910963,0.0131883230040779,0.036604248086452,0.229078525515333,0.0819411224742399
"670",0.0534277516074903,0.0160993739546628,0.0611612351378886,0.206478548931005,0.0842917274077616
"671",0.0463742822458084,0.0126638174232569,0.0464270674640138,0.219392805890791,0.0812144932559676
"672",0.053112870599012,0.0151814793535988,-0.0117729672909039,0.239571332390458,0.0740231787630413
"673",0.0624335348632562,0.0212264968478234,0.0542853033204735,0.26297839622537,0.100230932814231
"674",0.0711244308127977,0.018276108699883,0.0447081029274002,0.265937940350023,0.100011645697526
"675",0.0681644775387954,0.0197054039132566,0.0491283605966588,0.265937940350023,0.100734045599683
"676",0.0541835000356674,0.0160469304775122,0.0240802092472066,0.262440275280677,0.0891877287602658
"677",0.0593476518577487,0.0174893306593972,0.0326751301582223,0.311406832919869,0.105229736398809
"678",0.0614258954833379,0.0203086022467595,0.00787262235024534,0.297685488709499,0.0968231521974604
"679",0.0664641112761678,0.0215280868355895,0.0299738370255773,0.290690319999019,0.102164088784088
"680",0.0703057175188679,0.0187744030323977,0.0297283162690369,0.259211764850134,0.0945050504176092
"681",0.0659602789907164,0.0213051712425346,0.0221156257261045,0.278045056249823,0.0968565330522947
"682",0.0671568444566233,0.0226164548638415,0.0294827955124966,0.249526045225592,0.0921955350146383
"683",0.066716002227909,0.023219654508628,0.0508473496902594,0.256252220725481,0.0992588067880693
"684",0.0602293300174311,0.0259077701969036,0.0243257545607337,0.241723762359827,0.0880466542837238
"685",0.050215913679493,0.0186563730823603,0.0105738909259035,0.234728486030538,0.0785436659295738
"686",0.0301890810036168,0.0115361121976494,-0.0370667130678577,0.158588179371795,0.0408116648763009
"687",0.0407692944927589,0.018236772813811,-0.0220869509664812,0.192488103891236,0.0573518050578311
"688",0.0412731267782104,0.0160600367573072,-0.0282261977293404,0.203250038500462,0.0580892510766598
"689",0.0327711569146574,0.00423225324798484,-0.0753756128680987,0.166390569856368,0.032004591787728
"690",0.0341566673597912,0.00587135777461841,-0.0812692652034564,0.191680989735951,0.037609937416726
"691",0.0344085835025169,0.00314388521973289,-0.0697274567322942,0.205940454891013,0.0434413667202423
"692",0.0299371648608911,0.00395689417777937,-0.0414869952941033,0.201635702571085,0.0485106915789129
"693",0.0410841755012373,0.00882174592255884,-0.023314775762066,0.211321422195627,0.0594781419643392
"694",0.0421548049378928,0.00994944983688276,-0.0218413074250058,0.222083222281343,0.0630865424077782
"695",0.0417769338726772,0.00730067134596273,-0.032646455398599,0.176883376731493,0.0483286316378835
"696",0.0215611751108125,-0.00107844935215881,-0.0613780811348058,0.16558340189168,0.0311720116288819
"697",0.030252071060354,0.00319634705485414,-0.0468894587744582,0.179842920856146,0.041600470049224
"698",0.0396357001903509,0.00435028319802229,-0.0269983483767686,0.184147673176075,0.0502838270469199
"699",0.0487674320708605,0.0133587951199823,-0.0117729672909039,0.208899999015667,0.0648133147289014
"700",0.0466261983885341,0.0110247128966233,-0.0036692106779038,0.208361878070974,0.0655858946695568
"701",0.0517903502106153,0.0164402998285008,0.00517132921760034,0.237957023365783,0.0778397506556249
"702",0.04605940123733,0.0188399514780596,0.0172043019867783,0.232576163679978,0.0786699545955364
"703",0.0301890810036168,0.0184859193244266,0.00738145805222972,0.244952299695072,0.0752521895188362
"704",0.0234504926504132,0.00836280845665405,-0.029945162265954,0.222890444055436,0.0561896457241372
"705",0.0275440402268235,0.0141193422429075,0.00247003608495534,0.239571332390458,0.0709261877362862
"706",0.0240172898016173,0.0093593761411455,-0.0198767975748651,0.249526045225592,0.0657564783983724
"707",0.0250878940472882,0.00939871333850109,-0.0201223428883922,0.279928385389792,0.0735731624717973
"708",0.0261585234839436,0.0128473958189563,-0.00808946834716238,0.39992332940311,0.107709945089712
"709",0.0393208128841264,0.0151552484360382,-0.00759830404914676,0.423599494067421,0.11761931283461
"710",0.04605940123733,0.0208855513047311,0.0122928800195039,0.470413729356052,0.137412890479404
"711",0.0416509726524414,0.0185383614902935,-0.00342356713642834,0.414451895387572,0.11780441559847
"712",0.0417769338726772,0.0193775830079299,-0.0159477042036221,0.424675709052105,0.117470630432272
"713",0.0393208128841264,0.0182498777823224,-0.0188945180928074,0.424675709052105,0.115837970406437
"714",0.0403914234275435,0.0179745200234005,0.00860928284781449,0.441087604176536,0.127015707618824
"715",0.0459334463148402,0.0222099595638036,0.0916119236386572,0.469068413541968,0.157205935764817
"716",0.0325822308286689,0.0252390221064552,0.0771233012783095,0.495973115541524,0.157729417438739
"717",0.0297482387749026,0.0280713999736125,0.071966358554495,0.494897008175648,0.156170751369664
"718",0.0325822308286689,0.0313496090268796,0.119606888877295,0.490054134911026,0.168398215910967
"719",0.0327711569146574,0.032005250837533,0.110766348981791,0.487901731846359,0.165861122145085
"720",0.0390689030391468,0.0314151771417958,0.110766348981791,0.452656518417537,0.158476736895068
"721",0.045492604086126,0.0317561030156339,0.0984878554560723,0.443239926527096,0.154744122271232
"722",0.0396357001903509,0.025868432999548,0.0859638411738137,0.446468463862341,0.149484109556513
"723",0.0386280608104325,0.0262880529373515,0.0682827859397924,0.436513751027207,0.142428162678696
"724",0.0462483273233186,0.0298154085012342,0.0994701594951169,0.475256468097164,0.162697590854208
